[1, 2]
[624, 2499, 2500]
[624, 2501, 2502]
[625, 2503, 2504]
[625, 2505, 2506]
[626, 2507, 2508]
[626, 2509, 2510]
[627, 2511, 2512]
[627, 2513, 2514]
[628, 2515, 2516]
[628, 2517, 2518]
[629, 2519, 2520]
[629, 2521, 2522]
[630, 2523, 2524]
[630, 2525, 2526]
[631, 2527, 2528]
[631, 2529, 2530]
[632, 2531, 2532]
[632, 2533, 2534]
[633, 2535, 2536]
[633, 2537, 2538]
[634, 2539, 2540]
[634, 2541, 2542]
[635, 2543, 2544]
[635, 2545, 2546]
[636, 2547, 2548]
[636, 2549, 2550]
[637, 2551, 2552]
[637, 2553, 2554]
[638, 2555, 2556]
[638, 2557, 2558]
[639, 2559, 2560]
[639, 2561, 2562]
[640, 2563, 2564]
[640, 2565, 2566]
[641, 2567, 2568]
[641, 2569, 2570]
[642, 2571, 2572]
[642, 2573, 2574]
[643, 2575, 2576]
[643, 2577, 2578]
[644, 2579, 2580]
[644, 2581, 2582]
[645, 2583, 2584]
[645, 2585, 2586]
[646, 2587, 2588]
[646, 2589, 2590]
[647, 2591, 2592]
[647, 2593, 2594]
[648, 2595, 2596]
[648, 2597, 2598]
[649, 2599, 2600]
[649, 2601, 2602]
[650, 2603, 2604]
[650, 2605, 2606]
[651, 2607, 2608]
[651, 2609, 2610]
[652, 2611, 2612]
[652, 2613, 2614]
[653, 2615, 2616]
[653, 2617, 2618]
[654, 2619, 2620]
[654, 2621, 2622]
[655, 2623, 2624]
[655, 2625, 2626]
[656, 2627, 2628]
[656, 2629, 2630]
[657, 2631, 2632]
[657, 2633, 2634]
[658, 2635, 2636]
[658, 2637, 2638]
[659, 2639, 2640]
[659, 2641, 2642]
[660, 2643, 2644]
[660, 2645, 2646]
[661, 2647, 2648]
[661, 2649, 2650]
[662, 2651, 2652]
[662, 2653, 2654]
[663, 2655, 2656]
[663, 2657, 2658]
[664, 2659, 2660]
[664, 2661, 2662]
[665, 2663, 2664]
[665, 2665, 2666]
[666, 2667, 2668]
[666, 2669, 2670]
[667, 2671, 2672]
[667, 2673, 2674]
[668, 2675, 2676]
[668, 2677, 2678]
[669, 2679, 2680]
[669, 2681, 2682]
[670, 2683, 2684]
[670, 2685, 2686]
[671, 2687, 2688]
[671, 2689, 2690]
[672, 2691, 2692]
[672, 2693, 2694]
[673, 2695, 2696]
[673, 2697, 2698]
[674, 2699, 2700]
[674, 2701, 2702]
[675, 2703, 2704]
[675, 2705, 2706]
[676, 2707, 2708]
[676, 2709, 2710]
[677, 2711, 2712]
[677, 2713, 2714]
[678, 2715, 2716]
[678, 2717, 2718]
[679, 2719, 2720]
[679, 2721, 2722]
[680, 2723, 2724]
[680, 2725, 2726]
[681, 2727, 2728]
[681, 2729, 2730]
[682, 2731, 2732]
[682, 2733, 2734]
[683, 2735, 2736]
[683, 2737, 2738]
[684, 2739, 2740]
[684, 2741, 2742]
[685, 2743, 2744]
[685, 2745, 2746]
[686, 2747, 2748]
[686, 2749, 2750]
[687, 2751, 2752]
[687, 2753, 2754]
[688, 2755, 2756]
[688, 2757, 2758]
[689, 2759, 2760]
[689, 2761, 2762]
[690, 2763, 2764]
[690, 2765, 2766]
[691, 2767, 2768]
[691, 2769, 2770]
[692, 2771, 2772]
[692, 2773, 2774]
[693, 2775, 2776]
[693, 2777, 2778]
[694, 2779, 2780]
[694, 2781, 2782]
[695, 2783, 2784]
[695, 2785, 2786]
[696, 2787, 2788]
[696, 2789, 2790]
[697, 2791, 2792]
[697, 2793, 2794]
[698, 2795, 2796]
[698, 2797, 2798]
[699, 2799, 2800]
[699, 2801, 2802]
[700, 2803, 2804]
[700, 2805, 2806]
[701, 2807, 2808]
[701, 2809, 2810]
[702, 2811, 2812]
[702, 2813, 2814]
[703, 2815, 2816]
[703, 2817, 2818]
[704, 2819, 2820]
[704, 2821, 2822]
[705, 2823, 2824]
[705, 2825, 2826]
[706, 2827, 2828]
[706, 2829, 2830]
[707, 2831, 2832]
[707, 2833, 2834]
[708, 2835, 2836]
[708, 2837, 2838]
[709, 2839, 2840]
[709, 2841, 2842]
[710, 2843, 2844]
[710, 2845, 2846]
[711, 2847, 2848]
[711, 2849, 2850]
[712, 2851, 2852]
[712, 2853, 2854]
[713, 2855, 2856]
[713, 2857, 2858]
[714, 2859, 2860]
[714, 2861, 2862]
[715, 2863, 2864]
[715, 2865, 2866]
[716, 2867, 2868]
[716, 2869, 2870]
[717, 2871, 2872]
[717, 2873, 2874]
[718, 2875, 2876]
[718, 2877, 2878]
[719, 2879, 2880]
[719, 2881, 2882]
[720, 2883, 2884]
[720, 2885, 2886]
[721, 2887, 2888]
[721, 2889, 2890]
[722, 2891, 2892]
[722, 2893, 2894]
[723, 2895, 2896]
[723, 2897, 2898]
[724, 2899, 2900]
[724, 2901, 2902]
[725, 2903, 2904]
[725, 2905, 2906]
[726, 2907, 2908]
[726, 2909, 2910]
[727, 2911, 2912]
[727, 2913, 2914]
[728, 2915, 2916]
[728, 2917, 2918]
[729, 2919, 2920]
[729, 2921, 2922]
[730, 2923, 2924]
[730, 2925, 2926]
[731, 2927, 2928]
[731, 2929, 2930]
[732, 2931, 2932]
[732, 2933, 2934]
[733, 2935, 2936]
[733, 2937, 2938]
[734, 2939, 2940]
[734, 2941, 2942]
[735, 2943, 2944]
[735, 2945, 2946]
[736, 2947, 2948]
[736, 2949, 2950]
[737, 2951, 2952]
[737, 2953, 2954]
[738, 2955, 2956]
[738, 2957, 2958]
[739, 2959, 2960]
[739, 2961, 2962]
[740, 2963, 2964]
[740, 2965, 2966]
[741, 2967, 2968]
[741, 2969, 2970]
[742, 2971, 2972]
[742, 2973, 2974]
[743, 2975, 2976]
[743, 2977, 2978]
[744, 2979, 2980]
[744, 2981, 2982]
[745, 2983, 2984]
[745, 2985, 2986]
[746, 2987, 2988]
[746, 2989, 2990]
[747, 2991, 2992]
[747, 2993, 2994]
[748, 2995, 2996]
[748, 2997, 2998]
[749, 2999, 3000]
[749, 3001, 3002]
[750, 3003, 3004]
[750, 3005, 3006]
[751, 3007, 3008]
[751, 3009, 3010]
[752, 3011, 3012]
[752, 3013, 3014]
[753, 3015, 3016]
[753, 3017, 3018]
[754, 3019, 3020]
[754, 3021, 3022]
[755, 3023, 3024]
[755, 3025, 3026]
[756, 3027, 3028]
[756, 3029, 3030]
[757, 3031, 3032]
[757, 3033, 3034]
[758, 3035, 3036]
[758, 3037, 3038]
[759, 3039, 3040]
[759, 3041, 3042]
[760, 3043, 3044]
[760, 3045, 3046]
[761, 3047, 3048]
[761, 3049, 3050]
[762, 3051, 3052]
[762, 3053, 3054]
[763, 3055, 3056]
[763, 3057, 3058]
[764, 3059, 3060]
[764, 3061, 3062]
[765, 3063, 3064]
[765, 3065, 3066]
[766, 3067, 3068]
[766, 3069, 3070]
[767, 3071, 3072]
[767, 3073, 3074]
[768, 3075, 3076]
[768, 3077, 3078]
[769, 3079, 3080]
[769, 3081, 3082]
[770, 3083, 3084]
[770, 3085, 3086]
[771, 3087, 3088]
[771, 3089, 3090]
[772, 3091, 3092]
[772, 3093, 3094]
[773, 3095, 3096]
[773, 3097, 3098]
[774, 3099, 3100]
[774, 3101, 3102]
[775, 3103, 3104]
[775, 3105, 3106]
[776, 3107, 3108]
[776, 3109, 3110]
[777, 3111, 3112]
[777, 3113, 3114]
[778, 3115, 3116]
[778, 3117, 3118]
[779, 3119, 3120]
[779, 3121, 3122]
[780, 3123, 3124]
[780, 3125, 3126]
[781, 3127, 3128]
[781, 3129, 3130]
[782, 3131, 3132]
[782, 3133, 3134]
[783, 3135, 3136]
[783, 3137, 3138]
[784, 3139, 3140]
[784, 3141, 3142]
[785, 3143, 3144]
[785, 3145, 3146]
[786, 3147, 3148]
[786, 3149, 3150]
[787, 3151, 3152]
[787, 3153, 3154]
[788, 3155, 3156]
[788, 3157, 3158]
[789, 3159, 3160]
[789, 3161, 3162]
[790, 3163, 3164]
[790, 3165, 3166]
[791, 3167, 3168]
[791, 3169, 3170]
[792, 3171, 3172]
[792, 3173, 3174]
[793, 3175, 3176]
[793, 3177, 3178]
[794, 3179, 3180]
[794, 3181, 3182]
[795, 3183, 3184]
[795, 3185, 3186]
[796, 3187, 3188]
[796, 3189, 3190]
[797, 3191, 3192]
[797, 3193, 3194]
[798, 3195, 3196]
[798, 3197, 3198]
[799, 3199, 3200]
[799, 3201, 3202]
[800, 3203, 3204]
[800, 3205, 3206]
[801, 3207, 3208]
[801, 3209, 3210]
[802, 3211, 3212]
[802, 3213, 3214]
[803, 3215, 3216]
[803, 3217, 3218]
[804, 3219, 3220]
[804, 3221, 3222]
[805, 3223, 3224]
[805, 3225, 3226]
[806, 3227, 3228]
[806, 3229, 3230]
[807, 3231, 3232]
[807, 3233, 3234]
[808, 3235, 3236]
[808, 3237, 3238]
[809, 3239, 3240]
[809, 3241, 3242]
[810, 3243, 3244]
[810, 3245, 3246]
[811, 3247, 3248]
[811, 3249, 3250]
[812, 3251, 3252]
[812, 3253, 3254]
[813, 3255, 3256]
[813, 3257, 3258]
[814, 3259, 3260]
[814, 3261, 3262]
[815, 3263, 3264]
[815, 3265, 3266]
[816, 3267, 3268]
[816, 3269, 3270]
[817, 3271, 3272]
[817, 3273, 3274]
[818, 3275, 3276]
[818, 3277, 3278]
[819, 3279, 3280]
[819, 3281, 3282]
[820, 3283, 3284]
[820, 3285, 3286]
[821, 3287, 3288]
[821, 3289, 3290]
[822, 3291, 3292]
[822, 3293, 3294]
[823, 3295, 3296]
[823, 3297, 3298]
[824, 3299, 3300]
[824, 3301, 3302]
[825, 3303, 3304]
[825, 3305, 3306]
[826, 3307, 3308]
[826, 3309, 3310]
[827, 3311, 3312]
[827, 3313, 3314]
[828, 3315, 3316]
[828, 3317, 3318]
[829, 3319, 3320]
[829, 3321, 3322]
[830, 3323, 3324]
[830, 3325, 3326]
[831, 3327, 3328]
[831, 3329, 3330]
[832, 3331, 3332]
[832, 3333, 3334]
[833, 3335, 3336]
[833, 3337, 3338]
[834, 3339, 3340]
[834, 3341, 3342]
[835, 3343, 3344]
[835, 3345, 3346]
[836, 3347, 3348]
[836, 3349, 3350]
[837, 3351, 3352]
[837, 3353, 3354]
[838, 3355, 3356]
[838, 3357, 3358]
[839, 3359, 3360]
[839, 3361, 3362]
[840, 3363, 3364]
[840, 3365, 3366]
[841, 3367, 3368]
[841, 3369, 3370]
[842, 3371, 3372]
[842, 3373, 3374]
[843, 3375, 3376]
[843, 3377, 3378]
[844, 3379, 3380]
[844, 3381, 3382]
[845, 3383, 3384]
[845, 3385, 3386]
[846, 3387, 3388]
[846, 3389, 3390]
[847, 3391, 3392]
[847, 3393, 3394]
[848, 3395, 3396]
[848, 3397, 3398]
[849, 3399, 3400]
[849, 3401, 3402]
[850, 3403, 3404]
[850, 3405, 3406]
[851, 3407, 3408]
[851, 3409, 3410]
[852, 3411, 3412]
[852, 3413, 3414]
[853, 3415, 3416]
[853, 3417, 3418]
[854, 3419, 3420]
[854, 3421, 3422]
[855, 3423, 3424]
[855, 3425, 3426]
[856, 3427, 3428]
[856, 3429, 3430]
[857, 3431, 3432]
[857, 3433, 3434]
[858, 3435, 3436]
[858, 3437, 3438]
[859, 3439, 3440]
[859, 3441, 3442]
[860, 3443, 3444]
[860, 3445, 3446]
[861, 3447, 3448]
[861, 3449, 3450]
[862, 3451, 3452]
[862, 3453, 3454]
[863, 3455, 3456]
[863, 3457, 3458]
[864, 3459, 3460]
[864, 3461, 3462]
[865, 3463, 3464]
[865, 3465, 3466]
[866, 3467, 3468]
[866, 3469, 3470]
[867, 3471, 3472]
[867, 3473, 3474]
[868, 3475, 3476]
[868, 3477, 3478]
[869, 3479, 3480]
[869, 3481, 3482]
[870, 3483, 3484]
[870, 3485, 3486]
[871, 3487, 3488]
[871, 3489, 3490]
[872, 3491, 3492]
[872, 3493, 3494]
[873, 3495, 3496]
[873, 3497, 3498]
[874, 3499, 3500]
[874, 3501, 3502]
[875, 3503, 3504]
[875, 3505, 3506]
[876, 3507, 3508]
[876, 3509, 3510]
[877, 3511, 3512]
[877, 3513, 3514]
[878, 3515, 3516]
[878, 3517, 3518]
[879, 3519, 3520]
[879, 3521, 3522]
[880, 3523, 3524]
[880, 3525, 3526]
[881, 3527, 3528]
[881, 3529, 3530]
[882, 3531, 3532]
[882, 3533, 3534]
[883, 3535, 3536]
[883, 3537, 3538]
[884, 3539, 3540]
[884, 3541, 3542]
[885, 3543, 3544]
[885, 3545, 3546]
[886, 3547, 3548]
[886, 3549, 3550]
[887, 3551, 3552]
[887, 3553, 3554]
[888, 3555, 3556]
[888, 3557, 3558]
[889, 3559, 3560]
[889, 3561, 3562]
[890, 3563, 3564]
[890, 3565, 3566]
[891, 3567, 3568]
[891, 3569, 3570]
[892, 3571, 3572]
[892, 3573, 3574]
[893, 3575, 3576]
[893, 3577, 3578]
[894, 3579, 3580]
[894, 3581, 3582]
[895, 3583, 3584]
[895, 3585, 3586]
[896, 3587, 3588]
[896, 3589, 3590]
[897, 3591, 3592]
[897, 3593, 3594]
[898, 3595, 3596]
[898, 3597, 3598]
[899, 3599, 3600]
[899, 3601, 3602]
[900, 3603, 3604]
[900, 3605, 3606]
[901, 3607, 3608]
[901, 3609, 3610]
[902, 3611, 3612]
[902, 3613, 3614]
[903, 3615, 3616]
[903, 3617, 3618]
[904, 3619, 3620]
[904, 3621, 3622]
[905, 3623, 3624]
[905, 3625, 3626]
[906, 3627, 3628]
[906, 3629, 3630]
[907, 3631, 3632]
[907, 3633, 3634]
[908, 3635, 3636]
[908, 3637, 3638]
[909, 3639, 3640]
[909, 3641, 3642]
[910, 3643, 3644]
[910, 3645, 3646]
[911, 3647, 3648]
[911, 3649, 3650]
[912, 3651, 3652]
[912, 3653, 3654]
[913, 3655, 3656]
[913, 3657, 3658]
[914, 3659, 3660]
[914, 3661, 3662]
[915, 3663, 3664]
[915, 3665, 3666]
[916, 3667, 3668]
[916, 3669, 3670]
[917, 3671, 3672]
[917, 3673, 3674]
[918, 3675, 3676]
[918, 3677, 3678]
[919, 3679, 3680]
[919, 3681, 3682]
[920, 3683, 3684]
[920, 3685, 3686]
[921, 3687, 3688]
[921, 3689, 3690]
[922, 3691, 3692]
[922, 3693, 3694]
[923, 3695, 3696]
[923, 3697, 3698]
[924, 3699, 3700]
[924, 3701, 3702]
[925, 3703, 3704]
[925, 3705, 3706]
[926, 3707, 3708]
[926, 3709, 3710]
[927, 3711, 3712]
[927, 3713, 3714]
[928, 3715, 3716]
[928, 3717, 3718]
[929, 3719, 3720]
[929, 3721, 3722]
[930, 3723, 3724]
[930, 3725, 3726]
[931, 3727, 3728]
[931, 3729, 3730]
[932, 3731, 3732]
[932, 3733, 3734]
[933, 3735, 3736]
[933, 3737, 3738]
[934, 3739, 3740]
[934, 3741, 3742]
[935, 3743, 3744]
[935, 3745, 3746]
[936, 3747, 3748]
[936, 3749, 3750]
[937, 3751, 3752]
[937, 3753, 3754]
[938, 3755, 3756]
[938, 3757, 3758]
[939, 3759, 3760]
[939, 3761, 3762]
[940, 3763, 3764]
[940, 3765, 3766]
[941, 3767, 3768]
[941, 3769, 3770]
[942, 3771, 3772]
[942, 3773, 3774]
[943, 3775, 3776]
[943, 3777, 3778]
[944, 3779, 3780]
[944, 3781, 3782]
[945, 3783, 3784]
[945, 3785, 3786]
[946, 3787, 3788]
[946, 3789, 3790]
[947, 3791, 3792]
[947, 3793, 3794]
[948, 3795, 3796]
[948, 3797, 3798]
[949, 3799, 3800]
[949, 3801, 3802]
[950, 3803, 3804]
[950, 3805, 3806]
[951, 3807, 3808]
[951, 3809, 3810]
[952, 3811, 3812]
[952, 3813, 3814]
[953, 3815, 3816]
[953, 3817, 3818]
[954, 3819, 3820]
[954, 3821, 3822]
[955, 3823, 3824]
[955, 3825, 3826]
[956, 3827, 3828]
[956, 3829, 3830]
[957, 3831, 3832]
[957, 3833, 3834]
[958, 3835, 3836]
[958, 3837, 3838]
[959, 3839, 3840]
[959, 3841, 3842]
[960, 3843, 3844]
[960, 3845, 3846]
[961, 3847, 3848]
[961, 3849, 3850]
[962, 3851, 3852]
[962, 3853, 3854]
[963, 3855, 3856]
[963, 3857, 3858]
[964, 3859, 3860]
[964, 3861, 3862]
[965, 3863, 3864]
[965, 3865, 3866]
[966, 3867, 3868]
[966, 3869, 3870]
[967, 3871, 3872]
[967, 3873, 3874]
[968, 3875, 3876]
[968, 3877, 3878]
[969, 3879, 3880]
[969, 3881, 3882]
[970, 3883, 3884]
[970, 3885, 3886]
[971, 3887, 3888]
[971, 3889, 3890]
[972, 3891, 3892]
[972, 3893, 3894]
[973, 3895, 3896]
[973, 3897, 3898]
[974, 3899, 3900]
[974, 3901, 3902]
[975, 3903, 3904]
[975, 3905, 3906]
[976, 3907, 3908]
[976, 3909, 3910]
[977, 3911, 3912]
[977, 3913, 3914]
[978, 3915, 3916]
[978, 3917, 3918]
[979, 3919, 3920]
[979, 3921, 3922]
[980, 3923, 3924]
[980, 3925, 3926]
[981, 3927, 3928]
[981, 3929, 3930]
[982, 3931, 3932]
[982, 3933, 3934]
[983, 3935, 3936]
[983, 3937, 3938]
[984, 3939, 3940]
[984, 3941, 3942]
[985, 3943, 3944]
[985, 3945, 3946]
[986, 3947, 3948]
[986, 3949, 3950]
[987, 3951, 3952]
[987, 3953, 3954]
[988, 3955, 3956]
[988, 3957, 3958]
[989, 3959, 3960]
[989, 3961, 3962]
[990, 3963, 3964]
[990, 3965, 3966]
[991, 3967, 3968]
[991, 3969, 3970]
[992, 3971, 3972]
[992, 3973, 3974]
[993, 3975, 3976]
[993, 3977, 3978]
[994, 3979, 3980]
[994, 3981, 3982]
[995, 3983, 3984]
[995, 3985, 3986]
[996, 3987, 3988]
[996, 3989, 3990]
[997, 3991, 3992]
[997, 3993, 3994]
[998, 3995, 3996]
[998, 3997, 3998]
[999, 3999, 4000]
[999, 4001, 4002]
[1000, 4003, 4004]
[1000, 4005, 4006]
[1001, 4007, 4008]
[1001, 4009, 4010]
[1002, 4011, 4012]
[1002, 4013, 4014]
[1003, 4015, 4016]
[1003, 4017, 4018]
[1004, 4019, 4020]
[1004, 4021, 4022]
[1005, 4023, 4024]
[1005, 4025, 4026]
[1006, 4027, 4028]
[1006, 4029, 4030]
[1007, 4031, 4032]
[1007, 4033, 4034]
[1008, 4035, 4036]
[1008, 4037, 4038]
[1009, 4039, 4040]
[1009, 4041, 4042]
[1010, 4043, 4044]
[1010, 4045, 4046]
[1011, 4047, 4048]
[1011, 4049, 4050]
[1012, 4051, 4052]
[1012, 4053, 4054]
[1013, 4055, 4056]
[1013, 4057, 4058]
[1014, 4059, 4060]
[1014, 4061, 4062]
[1015, 4063, 4064]
[1015, 4065, 4066]
[1016, 4067, 4068]
[1016, 4069, 4070]
[1017, 4071, 4072]
[1017, 4073, 4074]
[1018, 4075, 4076]
[1018, 4077, 4078]
[1019, 4079, 4080]
[1019, 4081, 4082]
[1020, 4083, 4084]
[1020, 4085, 4086]
[1021, 4087, 4088]
[1021, 4089, 4090]
[1022, 4091, 4092]
[1022, 4093, 4094]
[1023, 4095, 4096]
[1023, 4097, 4098]
[1024, 4099, 4100]
[1024, 4101, 4102]
[1025, 4103, 4104]
[1025, 4105, 4106]
[1026, 4107, 4108]
[1026, 4109, 4110]
[1027, 4111, 4112]
[1027, 4113, 4114]
[1028, 4115, 4116]
[1028, 4117, 4118]
[1029, 4119, 4120]
[1029, 4121, 4122]
[1030, 4123, 4124]
[1030, 4125, 4126]
[1031, 4127, 4128]
[1031, 4129, 4130]
[1032, 4131, 4132]
[1032, 4133, 4134]
[1033, 4135, 4136]
[1033, 4137, 4138]
[1034, 4139, 4140]
[1034, 4141, 4142]
[1035, 4143, 4144]
[1035, 4145, 4146]
[1036, 4147, 4148]
[1036, 4149, 4150]
[1037, 4151, 4152]
[1037, 4153, 4154]
[1038, 4155, 4156]
[1038, 4157, 4158]
[1039, 4159, 4160]
[1039, 4161, 4162]
[1040, 4163, 4164]
[1040, 4165, 4166]
[1041, 4167, 4168]
[1041, 4169, 4170]
[1042, 4171, 4172]
[1042, 4173, 4174]
[1043, 4175, 4176]
[1043, 4177, 4178]
[1044, 4179, 4180]
[1044, 4181, 4182]
[1045, 4183, 4184]
[1045, 4185, 4186]
[1046, 4187, 4188]
[1046, 4189, 4190]
[1047, 4191, 4192]
[1047, 4193, 4194]
[1048, 4195, 4196]
[1048, 4197, 4198]
[1049, 4199, 4200]
[1049, 4201, 4202]
[1050, 4203, 4204]
[1050, 4205, 4206]
[1051, 4207, 4208]
[1051, 4209, 4210]
[1052, 4211, 4212]
[1052, 4213, 4214]
[1053, 4215, 4216]
[1053, 4217, 4218]
[1054, 4219, 4220]
[1054, 4221, 4222]
[1055, 4223, 4224]
[1055, 4225, 4226]
[1056, 4227, 4228]
[1056, 4229, 4230]
[1057, 4231, 4232]
[1057, 4233, 4234]
[1058, 4235, 4236]
[1058, 4237, 4238]
[1059, 4239, 4240]
[1059, 4241, 4242]
[1060, 4243, 4244]
[1060, 4245, 4246]
[1061, 4247, 4248]
[1061, 4249, 4250]
[1062, 4251, 4252]
[1062, 4253, 4254]
[1063, 4255, 4256]
[1063, 4257, 4258]
[1064, 4259, 4260]
[1064, 4261, 4262]
[1065, 4263, 4264]
[1065, 4265, 4266]
[1066, 4267, 4268]
[1066, 4269, 4270]
[1067, 4271, 4272]
[1067, 4273, 4274]
[1068, 4275, 4276]
[1068, 4277, 4278]
[1069, 4279, 4280]
[1069, 4281, 4282]
[1070, 4283, 4284]
[1070, 4285, 4286]
[1071, 4287, 4288]
[1071, 4289, 4290]
[1072, 4291, 4292]
[1072, 4293, 4294]
[1073, 4295, 4296]
[1073, 4297, 4298]
[1074, 4299, 4300]
[1074, 4301, 4302]
[1075, 4303, 4304]
[1075, 4305, 4306]
[1076, 4307, 4308]
[1076, 4309, 4310]
[1077, 4311, 4312]
[1077, 4313, 4314]
[1078, 4315, 4316]
[1078, 4317, 4318]
[1079, 4319, 4320]
[1079, 4321, 4322]
[1080, 4323, 4324]
[1080, 4325, 4326]
[1081, 4327, 4328]
[1081, 4329, 4330]
[1082, 4331, 4332]
[1082, 4333, 4334]
[1083, 4335, 4336]
[1083, 4337, 4338]
[1084, 4339, 4340]
[1084, 4341, 4342]
[1085, 4343, 4344]
[1085, 4345, 4346]
[1086, 4347, 4348]
[1086, 4349, 4350]
[1087, 4351, 4352]
[1087, 4353, 4354]
[1088, 4355, 4356]
[1088, 4357, 4358]
[1089, 4359, 4360]
[1089, 4361, 4362]
[1090, 4363, 4364]
[1090, 4365, 4366]
[1091, 4367, 4368]
[1091, 4369, 4370]
[1092, 4371, 4372]
[1092, 4373, 4374]
[1093, 4375, 4376]
[1093, 4377, 4378]
[1094, 4379, 4380]
[1094, 4381, 4382]
[1095, 4383, 4384]
[1095, 4385, 4386]
[1096, 4387, 4388]
[1096, 4389, 4390]
[1097, 4391, 4392]
[1097, 4393, 4394]
[1098, 4395, 4396]
[1098, 4397, 4398]
[1099, 4399, 4400]
[1099, 4401, 4402]
[1100, 4403, 4404]
[1100, 4405, 4406]
[1101, 4407, 4408]
[1101, 4409, 4410]
[1102, 4411, 4412]
[1102, 4413, 4414]
[1103, 4415, 4416]
[1103, 4417, 4418]
[1104, 4419, 4420]
[1104, 4421, 4422]
[1105, 4423, 4424]
[1105, 4425, 4426]
[1106, 4427, 4428]
[1106, 4429, 4430]
[1107, 4431, 4432]
[1107, 4433, 4434]
[1108, 4435, 4436]
[1108, 4437, 4438]
[1109, 4439, 4440]
[1109, 4441, 4442]
[1110, 4443, 4444]
[1110, 4445, 4446]
[1111, 4447, 4448]
[1111, 4449, 4450]
[1112, 4451, 4452]
[1112, 4453, 4454]
[1113, 4455, 4456]
[1113, 4457, 4458]
[1114, 4459, 4460]
[1114, 4461, 4462]
[1115, 4463, 4464]
[1115, 4465, 4466]
[1116, 4467, 4468]
[1116, 4469, 4470]
[1117, 4471, 4472]
[1117, 4473, 4474]
[1118, 4475, 4476]
[1118, 4477, 4478]
[1119, 4479, 4480]
[1119, 4481, 4482]
[1120, 4483, 4484]
[1120, 4485, 4486]
[1121, 4487, 4488]
[1121, 4489, 4490]
[1122, 4491, 4492]
[1122, 4493, 4494]
[1123, 4495, 4496]
[1123, 4497, 4498]
[1124, 4499, 4500]
[1124, 4501, 4502]
[1125, 4503, 4504]
[1125, 4505, 4506]
[1126, 4507, 4508]
[1126, 4509, 4510]
[1127, 4511, 4512]
[1127, 4513, 4514]
[1128, 4515, 4516]
[1128, 4517, 4518]
[1129, 4519, 4520]
[1129, 4521, 4522]
[1130, 4523, 4524]
[1130, 4525, 4526]
[1131, 4527, 4528]
[1131, 4529, 4530]
[1132, 4531, 4532]
[1132, 4533, 4534]
[1133, 4535, 4536]
[1133, 4537, 4538]
[1134, 4539, 4540]
[1134, 4541, 4542]
[1135, 4543, 4544]
[1135, 4545, 4546]
[1136, 4547, 4548]
[1136, 4549, 4550]
[1137, 4551, 4552]
[1137, 4553, 4554]
[1138, 4555, 4556]
[1138, 4557, 4558]
[1139, 4559, 4560]
[1139, 4561, 4562]
[1140, 4563, 4564]
[1140, 4565, 4566]
[1141, 4567, 4568]
[1141, 4569, 4570]
[1142, 4571, 4572]
[1142, 4573, 4574]
[1143, 4575, 4576]
[1143, 4577, 4578]
[1144, 4579, 4580]
[1144, 4581, 4582]
[1145, 4583, 4584]
[1145, 4585, 4586]
[1146, 4587, 4588]
[1146, 4589, 4590]
[1147, 4591, 4592]
[1147, 4593, 4594]
[1148, 4595, 4596]
[1148, 4597, 4598]
[1149, 4599, 4600]
[1149, 4601, 4602]
[1150, 4603, 4604]
[1150, 4605, 4606]
[1151, 4607, 4608]
[1151, 4609, 4610]
[1152, 4611, 4612]
[1152, 4613, 4614]
[1153, 4615, 4616]
[1153, 4617, 4618]
[1154, 4619, 4620]
[1154, 4621, 4622]
[1155, 4623, 4624]
[1155, 4625, 4626]
[1156, 4627, 4628]
[1156, 4629, 4630]
[1157, 4631, 4632]
[1157, 4633, 4634]
[1158, 4635, 4636]
[1158, 4637, 4638]
[1159, 4639, 4640]
[1159, 4641, 4642]
[1160, 4643, 4644]
[1160, 4645, 4646]
[1161, 4647, 4648]
[1161, 4649, 4650]
[1162, 4651, 4652]
[1162, 4653, 4654]
[1163, 4655, 4656]
[1163, 4657, 4658]
[1164, 4659, 4660]
[1164, 4661, 4662]
[1165, 4663, 4664]
[1165, 4665, 4666]
[1166, 4667, 4668]
[1166, 4669, 4670]
[1167, 4671, 4672]
[1167, 4673, 4674]
[1168, 4675, 4676]
[1168, 4677, 4678]
[1169, 4679, 4680]
[1169, 4681, 4682]
[1170, 4683, 4684]
[1170, 4685, 4686]
[1171, 4687, 4688]
[1171, 4689, 4690]
[1172, 4691, 4692]
[1172, 4693, 4694]
[1173, 4695, 4696]
[1173, 4697, 4698]
[1174, 4699, 4700]
[1174, 4701, 4702]
[1175, 4703, 4704]
[1175, 4705, 4706]
[1176, 4707, 4708]
[1176, 4709, 4710]
[1177, 4711, 4712]
[1177, 4713, 4714]
[1178, 4715, 4716]
[1178, 4717, 4718]
[1179, 4719, 4720]
[1179, 4721, 4722]
[1180, 4723, 4724]
[1180, 4725, 4726]
[1181, 4727, 4728]
[1181, 4729, 4730]
[1182, 4731, 4732]
[1182, 4733, 4734]
[1183, 4735, 4736]
[1183, 4737, 4738]
[1184, 4739, 4740]
[1184, 4741, 4742]
[1185, 4743, 4744]
[1185, 4745, 4746]
[1186, 4747, 4748]
[1186, 4749, 4750]
[1187, 4751, 4752]
[1187, 4753, 4754]
[1188, 4755, 4756]
[1188, 4757, 4758]
[1189, 4759, 4760]
[1189, 4761, 4762]
[1190, 4763, 4764]
[1190, 4765, 4766]
